n_vehicles,to_stop_I,route_type,from_stop_I,duration_avg,route_I_counts,BUS,FERRY,id,stop_I,name,lon_bus,lat_bus,lon_ferry,lat_ferry,stop_lon,stop_lat
9,1489,3,1622,106.66666666666669,"{'652': 7, '653': 2}",1,0,1285,1622,Incr.v.Marinai d'Italia,12.137235,45.432674,12.138959,45.427265,12.137235,45.432674
3,427,3,1623,60.0,{'645': 3},1,0,1286,1623,Incr.v.Marinai d'Italia,12.137157,45.43248,12.141248,45.432774,12.137157,45.43248
7,1691,3,1623,120.0,{'646': 7},1,0,1286,1623,Incr.v.Marinai d'Italia,12.137157,45.43248,12.125757,45.433491,12.137157,45.43248
36,1248,3,1624,120.0,"{'922': 16, '763': 1, '925': 17, '924': 2}",1,0,1287,1624,MESTRE CENTRO B5,12.245619,45.493824,12.24434,45.490402,12.245619,45.493824
60,785,3,1624,105.0,"{'736': 30, '766': 15, '765': 15}",1,0,1287,1624,MESTRE CENTRO B5,12.245619,45.493824,12.249742,45.495281,12.245619,45.493824
1,541,3,1624,60.0,{'851': 1},1,0,1287,1624,MESTRE CENTRO B5,12.245619,45.493824,12.244732,45.492443,12.245619,45.493824
3,951,3,1624,0.0,"{'718': 1, '886': 2}",1,0,1287,1624,MESTRE CENTRO B5,12.245619,45.493824,12.248048,45.492458,12.245619,45.493824
2,2338,3,1625,0.0,{'882': 2},1,0,1288,1625,Ligabue,12.238401,45.465477,12.236047,45.468193,12.238401,45.465477
2,1612,3,1625,480.0,{'884': 2},1,0,1288,1625,Ligabue,12.238401,45.465477,12.234631,45.482021,12.238401,45.465477
1,2022,3,1626,60.0,{'217': 1},1,0,1289,1626,Inc.Cavin di Sala,12.065355,45.499432,12.072824,45.497532,12.065355,45.499432
2,1880,3,1627,0.0,"{'816': 1, '817': 1}",1,0,1290,1627,Terminal Ro-Port,12.247721,45.426861,12.243871,45.429081,12.247721,45.426861
5,1859,3,1627,84.0,"{'813': 2, '968': 3}",1,0,1290,1627,Terminal Ro-Port,12.247721,45.426861,12.247366,45.425079,12.247721,45.426861
3,1108,3,1627,180.0,{'963': 3},1,0,1290,1627,Terminal Ro-Port,12.247721,45.426861,12.256454,45.41938,12.247721,45.426861
43,1765,3,1628,60.0,{'976': 43},1,0,1291,1628,CORRENTI,12.22243,45.465832,12.222557,45.469875,12.22243,45.465832
92,1855,3,1629,178.69565217391303,"{'613': 41, '586': 3, '582': 1, '583': 2, '516': 3, '614': 2, '1001': 1, '615': 9, '581': 6, '579': 1, '617': 4, '618': 1, '1002': 1, '513': 1, '515': 1, '616': 11, '1000': 1, '610': 2, '518': 1}",1,0,1292,1629,Rimessa bus,12.207115,45.446365,12.21423,45.451263,12.207115,45.446365
95,300,3,1630,120.0,"{'521': 1, '523': 1, '605': 1, '602': 39, '524': 3, '1003': 1, '587': 12, '589': 1, '1005': 1, '520': 3, '603': 9, '604': 15, '607': 7, '588': 1}",1,0,1293,1630,Rimessa bus,12.206977,45.445965,12.192575,45.435444,12.206977,45.445965
17,1153,3,1631,60.0,{'925': 17},1,0,1294,1631,Centro Don Vecchi,12.229685,45.521137,12.231398,45.517769,12.229685,45.521137
17,1294,3,1631,180.0,"{'919': 16, '920': 1}",1,0,1294,1631,Centro Don Vecchi,12.229685,45.521137,12.23807,45.513634,12.229685,45.521137
59,811,3,1632,60.0,"{'303': 10, '305': 45, '304': 1, '308': 1, '309': 1, '306': 1}",1,0,1295,1632,Incr. Gioberti,12.156374,45.495674,12.150093,45.496246,12.156374,45.495674
3,422,3,1643,60.0,{'230': 3},1,0,1296,1643,Incr. via Calvi,12.059671,45.537613,12.065098,45.539986,12.059671,45.537613
1,1581,3,1644,120.0,{'220': 1},1,0,1297,1644,via Della Fonda,12.06851,45.553104,12.070262,45.54493,12.06851,45.553104
1,1644,3,1645,120.0,{'220': 1},1,0,1298,1645,Incr.v.del Bigolo,12.061921,45.558453,12.06851,45.553104,12.061921,45.558453
1,2225,3,1646,60.0,{'220': 1},1,0,1299,1646,Cappelletta Centro,12.060622,45.571209,12.060826,45.568138,12.060622,45.571209
1,938,3,1647,60.0,{'220': 1},1,0,1300,1647,Civico 22,12.094026,45.563881,12.083945,45.561855,12.094026,45.563881
84,928,3,1648,30.0,"{'231': 10, '228': 5, '293': 10, '239': 23, '232': 4, '292': 29, '238': 1, '266': 2}",1,0,1301,1648,Scuole,12.109863,45.570213,12.108411,45.571938,12.109863,45.570213
24,2465,3,1649,60.0,"{'237': 21, '235': 1, '236': 2}",1,0,1302,1649,Scuole,12.109753,45.569778,12.114352,45.569508,12.109753,45.569778
55,2217,3,1649,60.0,"{'218': 3, '223': 3, '224': 2, '290': 27, '221': 9, '291': 11}",1,0,1302,1649,Scuole,12.109753,45.569778,12.113252,45.569187,12.109753,45.569778
5,719,3,1649,180.0,"{'268': 2, '269': 3}",1,0,1302,1649,Scuole,12.109753,45.569778,12.11062,45.580189,12.109753,45.569778
2,720,3,1650,60.0,{'266': 2},1,0,1303,1650,Rio S. Martino (centro),12.110378,45.58913,12.110235,45.580303,12.110378,45.58913
2,1657,3,1651,60.0,{'268': 2},1,0,1304,1651,Rio S. Martino,12.110514,45.589161,12.110795,45.592125,12.110514,45.589161
2,1654,3,1652,60.0,{'266': 2},1,0,1305,1652,Localita' Tabina,12.11134,45.609383,12.111056,45.601814,12.11134,45.609383
2,456,3,1653,60.0,{'268': 2},1,0,1306,1653,Localita' Tabina,12.111937,45.609444,12.112705,45.613815,12.111937,45.609444
2,1662,3,1654,60.0,{'266': 2},1,0,1307,1654,Incr. via Bonarroti,12.111056,45.601814,12.110538,45.595249,12.111056,45.601814
2,1653,3,1655,120.0,{'268': 2},1,0,1308,1655,Incr. via Capitellon,12.111595,45.600193,12.111937,45.609444,12.111595,45.600193
2,1650,3,1656,0.0,{'266': 2},1,0,1309,1656,Incr. via S. Ambrogio,12.110418,45.591846,12.110378,45.58913,12.110418,45.591846
2,1663,3,1657,60.0,{'268': 2},1,0,1310,1657,Incr.v.Gallese (scuola),12.110795,45.592125,12.11105,45.595581,12.110795,45.592125
2,1656,3,1662,60.0,{'266': 2},1,0,1311,1662,Incr. via L. Da Vinci,12.110538,45.595249,12.110418,45.591846,12.110538,45.595249
2,1655,3,1663,0.0,{'268': 2},1,0,1312,1663,Incr. via L. Da Vinci,12.11105,45.595581,12.111595,45.600193,12.11105,45.595581
2,1401,3,1665,120.0,"{'854': 1, '851': 1}",1,0,1313,1665,Mogliano Municipio,12.235728,45.561337,12.244257,45.557785,12.235728,45.561337
43,887,3,1665,60.0,"{'340': 9, '339': 9, '255': 1, '252': 6, '257': 5, '342': 4, '344': 4, '343': 3, '254': 1, '253': 1}",1,0,1313,1665,Mogliano Municipio,12.235728,45.561337,12.241765,45.561768,12.235728,45.561337
3,1643,3,1666,60.0,{'230': 3},1,0,1314,1666,Briana,12.051394,45.534019,12.059671,45.537613,12.051394,45.534019
83,1199,3,1667,57.10843373493976,"{'780': 1, '218': 3, '289': 1, '779': 1, '777': 1, '222': 1, '771': 2, '782': 31, '775': 30, '785': 1, '227': 1, '221': 9, '784': 1}",1,0,1315,1667,Civico 36,12.153378,45.520802,12.15164,45.518055,12.153378,45.520802
86,559,3,1668,34.18604651162791,"{'774': 1, '231': 10, '785': 1, '779': 1, '777': 1, '780': 1, '776': 1, '771': 2, '870': 2, '228': 5, '782': 31, '775': 30}",1,0,1316,1668,Civico 49,12.153614,45.520252,12.155684,45.523335,12.153614,45.520252
21,1568,3,1669,60.0,"{'280': 5, '281': 8, '279': 1, '989': 2, '988': 5}",1,0,1317,1669,Incr. via Lancerotto,12.078978,45.547005,12.076958,45.549965,12.078978,45.547005
8,2044,3,1670,75.0,"{'307': 1, '309': 1, '304': 1, '988': 5}",1,0,1318,1670,Falegn. Semenzato,12.12754,45.49432,12.118361,45.491764,12.12754,45.49432
6,551,3,1671,110.0,"{'302': 1, '296': 1, '986': 3, '300': 1}",1,0,1319,1671,Falegn. Semenzato,12.127678,45.493893,12.13552,45.495159,12.127678,45.493893
11,2223,3,1672,76.36363636363636,"{'449': 2, '450': 1, '445': 1, '448': 1, '447': 1, '444': 1, '453': 2, '446': 2}",1,0,1320,1672,Consorzio Mira,12.13983,45.432987,12.132117,45.433975,12.13983,45.432987
1,460,3,1677,60.0,{'948': 1},1,0,1321,1677,La Piazza - Distretto San,12.285963,45.503983,12.286189,45.505116,12.285963,45.503983
39,1446,3,1677,53.84615384615385,"{'889': 15, '888': 17, '909': 1, '894': 1, '897': 2, '895': 3}",1,0,1321,1677,La Piazza - Distretto San,12.285963,45.503983,12.283571,45.504913,12.285963,45.503983
51,687,3,1677,180.0,"{'754': 3, '755': 48}",1,0,1321,1677,La Piazza - Distretto San,12.285963,45.503983,12.282474,45.505424,12.285963,45.503983
106,1872,3,1679,58.301886792452834,"{'358': 6, '470': 1, '363': 2, '368': 3, '471': 1, '369': 2, '360': 2, '354': 21, '372': 1, '362': 1, '564': 1, '357': 1, '377': 1, '364': 1, '367': 23, '546': 1, '356': 6, '366': 2, '371': 1, '469': 1, '352': 15, '359': 1, '361': 4, '365': 6, '355': 2}",1,0,1322,1679,Oriago  (Rist. Vettore),12.177616,45.453426,12.183123,45.451443,12.177616,45.453426
4,1873,3,1679,135.0,"{'375': 1, '373': 3}",1,0,1322,1679,Oriago  (Rist. Vettore),12.177616,45.453426,12.193731,45.44841,12.177616,45.453426
3,1681,3,1680,0.0,"{'214': 1, '213': 1, '212': 1}",1,0,1323,1680,Mirano Ospedale,12.117122,45.497967,12.119098,45.497921,12.117122,45.497967
1,1682,3,1680,60.0,{'301': 1},1,0,1323,1680,Mirano Ospedale,12.117122,45.497967,12.11895,45.498295,12.117122,45.497967
4,1770,3,1680,0.0,{'643': 4},1,0,1323,1680,Mirano Ospedale,12.117122,45.497967,12.117554,45.495384,12.117122,45.497967
11,409,3,1680,720.0,{'647': 11},1,0,1323,1680,Mirano Ospedale,12.117122,45.497967,12.118917,45.462662,12.117122,45.497967
3,1770,3,1681,60.0,"{'214': 1, '213': 1, '212': 1}",1,0,1324,1681,Mirano,12.119098,45.497921,12.117554,45.495384,12.119098,45.497921
73,2049,3,1682,13.972602739726028,"{'231': 10, '228': 5, '295': 10, '297': 44, '298': 2, '299': 2}",1,0,1325,1682,Incr. V.le Treviso,12.11895,45.498295,12.12538,45.497211,12.11895,45.498295
2,2040,3,1683,30.0,"{'214': 1, '213': 1}",1,0,1326,1683,P.zza Delle Erbe,12.110657,45.492451,12.109122,45.491661,12.110657,45.492451
1,2037,3,1683,0.0,{'212': 1},1,0,1326,1683,P.zza Delle Erbe,12.110657,45.492451,12.112412,45.490963,12.110657,45.492451
4,1768,3,1684,60.0,"{'214': 1, '213': 2, '212': 1}",1,0,1327,1684,P.zza Delle Erbe,12.11028,45.492683,12.112058,45.495255,12.11028,45.492683
7,409,3,1691,360.0,{'646': 7},1,0,1328,1691,Mira Municipio,12.125757,45.433491,12.118917,45.462662,12.125757,45.433491
10,2303,3,1691,48.0,"{'449': 2, '450': 1, '445': 1, '448': 1, '447': 1, '444': 1, '443': 1, '446': 2}",1,0,1328,1691,Mira Municipio,12.125757,45.433491,12.121794,45.433758,12.125757,45.433491
2,2305,3,1691,120.0,{'369': 2},1,0,1328,1691,Mira Municipio,12.125757,45.433491,12.129656,45.435337,12.125757,45.433491
7,1903,3,1692,68.57142857142857,"{'1003': 1, '636': 1, '423': 1, '424': 1, '437': 1, '416': 1, '1004': 1}",1,0,1329,1692,Calcroci,12.096265,45.385117,12.086059,45.383644,12.096265,45.385117
11,2271,3,1693,5.454545454545454,"{'1002': 1, '432': 1, '426': 3, '1000': 1, '435': 1, '1001': 1, '635': 1, '428': 2}",1,0,1330,1693,Calcroci,12.096462,45.384983,12.098729,45.385136,12.096462,45.384983
5,2251,3,1694,48.0,"{'552': 1, '575': 1, '421': 1, '554': 1, '1005': 1}",1,0,1331,1694,Prozzolo Ferrovia,12.09308,45.368885,12.088703,45.36982,12.09308,45.368885
2,2267,3,1695,90.0,"{'434': 1, '571': 1}",1,0,1332,1695,Prozzolo Ferrovia,12.093196,45.368736,12.096272,45.377396,12.093196,45.368736
109,1699,3,1698,60.0,"{'358': 6, '452': 3, '377': 1, '363': 2, '368': 3, '371': 1, '360': 2, '354': 21, '372': 1, '362': 1, '564': 1, '357': 1, '367': 23, '457': 4, '364': 1, '451': 1, '546': 1, '356': 6, '366': 2, '352': 15, '359': 1, '361': 4, '365': 6, '355': 2}",1,0,1333,1698,Casello 12 Loc.Musatti,12.103056,45.426563,12.111123,45.431164,12.103056,45.426563
8,2304,3,1699,120.0,"{'457': 4, '452': 3, '451': 1}",1,0,1334,1699,Capitello Albrizzi,12.111123,45.431164,12.121022,45.434532,12.111123,45.431164
101,1700,3,1699,116.43564356435644,"{'361': 4, '358': 6, '367': 23, '363': 2, '564': 1, '365': 6, '377': 1, '356': 6, '366': 2, '364': 1, '352': 15, '368': 3, '371': 1, '354': 21, '360': 2, '359': 1, '372': 1, '362': 1, '546': 1, '357': 1, '355': 2}",1,0,1334,1699,Capitello Albrizzi,12.111123,45.431164,12.121996,45.433361,12.111123,45.431164
105,2305,3,1700,57.71428571428572,"{'358': 6, '363': 2, '368': 3, '371': 1, '360': 2, '354': 21, '372': 1, '362': 1, '564': 1, '357': 1, '377': 1, '364': 1, '367': 23, '375': 1, '546': 1, '356': 6, '366': 2, '373': 3, '352': 15, '359': 1, '361': 4, '365': 6, '355': 2}",1,0,1335,1700,Mira Centro,12.121996,45.433361,12.129656,45.435337,12.121996,45.433361
103,1702,3,1701,58.83495145631068,"{'358': 6, '363': 2, '368': 3, '371': 1, '369': 2, '360': 2, '354': 21, '372': 1, '362': 1, '546': 1, '357': 1, '377': 1, '364': 1, '367': 23, '564': 1, '356': 6, '366': 2, '352': 15, '359': 1, '361': 4, '365': 6, '355': 2}",1,0,1336,1701,Stazione FS di Oriago,12.166125,45.448948,12.171876,45.451851,12.166125,45.448948
107,1679,3,1702,59.4392523364486,"{'358': 6, '363': 2, '368': 3, '371': 1, '369': 2, '360': 2, '354': 21, '372': 1, '362': 1, '564': 1, '357': 1, '377': 1, '364': 1, '367': 23, '375': 1, '546': 1, '356': 6, '366': 2, '373': 3, '352': 15, '359': 1, '361': 4, '365': 6, '355': 2}",1,0,1337,1702,Oriago Centro,12.171876,45.451851,12.177616,45.453426,12.171876,45.451851
1,1074,3,1704,60.0,{'635': 1},1,0,1338,1704,Lugo - fronte Capolinea,12.134615,45.372032,12.1376,45.366272,12.134615,45.372032
68,2425,3,1710,60.0,"{'358': 6, '541': 1, '549': 1, '356': 6, '496': 1, '370': 7, '376': 1, '550': 1, '636': 1, '352': 15, '354': 21, '360': 2, '359': 1, '540': 1, '357': 1, '355': 2}",1,0,1340,1710,bivio B. Barbariga,12.017598,45.412655,12.02534,45.416248,12.017598,45.412655
74,2421,3,1711,57.567567567567565,"{'383': 1, '401': 4, '539': 1, '381': 6, '409': 2, '388': 2, '400': 1, '635': 1, '385': 1, '386': 2, '380': 2, '403': 1, '387': 1, '390': 1, '379': 22, '408': 1, '382': 14, '399': 1, '445': 1, '478': 1, '389': 2, '402': 1, '384': 2, '538': 1, '405': 1, '565': 1}",1,0,1341,1711,Casello 9  bivio Paluello,12.050804,45.418388,12.045483,45.41787,12.050804,45.418388
70,2416,3,1712,60.0,"{'358': 6, '442': 6, '356': 6, '370': 7, '550': 1, '636': 1, '352': 15, '475': 1, '354': 21, '360': 2, '359': 1, '549': 1, '355': 2}",1,0,1342,1712,Casello 9  bivio Paluello,12.05337,45.418423,12.060034,45.418938,12.05337,45.418423
66,1715,3,1713,60.0,"{'977': 38, '788': 4, '1007': 4, '786': 19, '953': 1}",1,0,1343,1713,Incr. via Rione Pertini,12.269218,45.4823,12.270669,45.486523,12.269218,45.4823
48,1715,3,1714,120.0,"{'797': 1, '796': 1, '795': 1, '794': 45}",1,0,1344,1714,Incr. via Gavagnin,12.267179,45.483215,12.270669,45.486523,12.267179,45.483215
46,1731,3,1714,114.78260869565216,"{'803': 1, '801': 1, '800': 44}",1,0,1344,1714,Incr. via Gavagnin,12.267179,45.483215,12.262691,45.483772,12.267179,45.483215
117,1716,3,1715,58.46153846153846,"{'977': 38, '788': 4, '953': 1, '794': 45, '749': 3, '797': 1, '796': 1, '786': 19, '1007': 4, '795': 1}",1,0,1345,1715,Chiesa,12.270669,45.486523,12.269431,45.491146,12.270669,45.486523
117,1717,3,1716,61.53846153846154,"{'977': 38, '788': 4, '953': 1, '794': 45, '749': 3, '797': 1, '796': 1, '786': 19, '1007': 4, '795': 1}",1,0,1346,1716,Istituto Foscari,12.269431,45.491146,12.265884,45.493477,12.269431,45.491146
155,1718,3,1717,0.0,"{'799': 1, '794': 45, '779': 1, '887': 1, '749': 3, '767': 2, '953': 1, '863': 1, '748': 5, '891': 1, '716': 1, '395': 5, '287': 2, '797': 1, '304': 1, '745': 1, '835': 1, '746': 1, '798': 2, '306': 1, '861': 1, '702': 2, '788': 4, '341': 1, '892': 2, '768': 1, '950': 1, '786': 19, '977': 38, '1007': 4, '795': 1, '894': 1, '796': 1, '747': 1, '717': 1}",1,0,1347,1717,Civico 151,12.265884,45.493477,12.264043,45.494267,12.265884,45.493477
61,704,3,1718,60.0,"{'977': 38, '788': 4, '786': 19}",1,0,1348,1718,Incr. via Mascheroni,12.264043,45.494267,12.263734,45.495296,12.264043,45.494267
93,1721,3,1718,60.0,"{'799': 1, '794': 45, '779': 1, '767': 2, '863': 1, '748': 5, '1007': 4, '716': 1, '395': 5, '287': 2, '797': 1, '745': 1, '835': 1, '746': 1, '798': 2, '306': 1, '887': 1, '702': 2, '304': 1, '341': 1, '892': 2, '768': 1, '950': 1, '749': 3, '861': 1, '891': 1, '795': 1, '894': 1, '796': 1, '747': 1, '717': 1}",1,0,1348,1718,Incr. via Mascheroni,12.264043,45.494267,12.26018,45.493866,12.264043,45.494267
1,1725,3,1718,240.0,{'953': 1},1,0,1348,1718,Incr. via Mascheroni,12.264043,45.494267,12.258912,45.496807,12.264043,45.494267
96,1720,3,1719,60.0,"{'744': 3, '978': 40, '743': 28, '786': 19, '787': 6}",1,0,1349,1719,Incr. via Plinio,12.265296,45.49741,12.26338,45.495209,12.265296,45.49741
31,1721,3,1720,0.0,"{'744': 3, '743': 28}",1,0,1350,1720,Incr. via Bissuola,12.26338,45.495209,12.26018,45.493866,12.26338,45.495209
65,702,3,1720,0.0,"{'787': 6, '978': 40, '786': 19}",1,0,1350,1720,Incr. via Bissuola,12.26338,45.495209,12.264238,45.494022,12.26338,45.495209
154,1722,3,1721,45.1948051948052,"{'799': 1, '794': 45, '779': 1, '767': 2, '863': 1, '748': 5, '891': 1, '716': 1, '395': 5, '287': 2, '797': 1, '745': 1, '835': 1, '746': 1, '798': 2, '743': 28, '770': 15, '887': 1, '702': 2, '304': 1, '341': 1, '892': 2, '768': 1, '950': 1, '749': 3, '861': 1, '744': 3, '1007': 4, '795': 1, '306': 1, '894': 1, '769': 15, '796': 1, '747': 1, '717': 1}",1,0,1351,1721,Civico 88 (v.Tevere),12.26018,45.493866,12.256093,45.494102,12.26018,45.493866
154,1723,3,1722,33.11688311688312,"{'799': 1, '794': 45, '779': 1, '767': 2, '863': 1, '748': 5, '891': 1, '716': 1, '395': 5, '287': 2, '797': 1, '745': 1, '835': 1, '746': 1, '798': 2, '743': 28, '770': 15, '887': 1, '702': 2, '304': 1, '341': 1, '892': 2, '768': 1, '950': 1, '749': 3, '861': 1, '744': 3, '1007': 4, '795': 1, '306': 1, '894': 1, '769': 15, '796': 1, '747': 1, '717': 1}",1,0,1352,1722,Istituto Berna,12.256093,45.494102,12.252627,45.49522,12.256093,45.494102
150,1724,3,1723,41.2,"{'799': 1, '794': 45, '779': 1, '767': 2, '863': 1, '748': 5, '891': 1, '716': 1, '395': 5, '287': 2, '797': 1, '745': 1, '835': 1, '746': 1, '798': 2, '743': 28, '770': 15, '887': 1, '702': 2, '304': 1, '341': 1, '892': 2, '768': 1, '950': 1, '749': 3, '861': 1, '744': 3, '795': 1, '306': 1, '894': 1, '769': 15, '796': 1, '747': 1, '717': 1}",1,0,1353,1723,Farmacia,12.252627,45.49522,12.24892,45.495674,12.252627,45.49522
15,1474,3,1724,120.0,"{'702': 2, '304': 1, '779': 1, '768': 1, '767': 2, '863': 1, '716': 1, '717': 1, '287': 2, '306': 1, '835': 1, '745': 1}",1,0,1354,1724,Incr.v.Colombo Civico 7,12.24892,45.495674,12.243626,45.496456,12.24892,45.495674
1,951,3,1724,60.0,{'894': 1},1,0,1354,1724,Incr.v.Colombo Civico 7,12.24892,45.495674,12.248048,45.492458,12.24892,45.495674
7,1751,3,1724,0.0,"{'861': 1, '887': 1, '891': 1, '341': 1, '950': 1, '892': 2}",1,0,1354,1724,Incr.v.Colombo Civico 7,12.24892,45.495674,12.24849,45.496052,12.24892,45.495674
28,396,3,1724,180.0,{'743': 28},1,0,1354,1724,Incr.v.Colombo Civico 7,12.24892,45.495674,12.245894,45.493824,12.24892,45.495674
94,525,3,1724,61.91489361702128,"{'770': 15, '799': 1, '749': 3, '747': 1, '744': 3, '748': 5, '798': 2, '794': 45, '797': 1, '769': 15, '796': 1, '746': 1, '795': 1}",1,0,1354,1724,Incr.v.Colombo Civico 7,12.24892,45.495674,12.245894,45.493111,12.24892,45.495674
5,541,3,1724,120.0,{'395': 5},1,0,1354,1724,Incr.v.Colombo Civico 7,12.24892,45.495674,12.244732,45.492443,12.24892,45.495674
31,1726,3,1725,90.96774193548389,"{'766': 15, '765': 15, '953': 1}",1,0,1355,1725,Istituti scolastici,12.258912,45.496807,12.257053,45.497936,12.258912,45.496807
31,1727,3,1726,0.0,"{'770': 15, '948': 1, '769': 15}",1,0,1356,1726,Capolinea,12.257053,45.497936,12.25921,45.496574,12.257053,45.497936
30,1721,3,1727,120.0,"{'770': 15, '769': 15}",1,0,1357,1727,Istituti scolastici,12.25921,45.496574,12.26018,45.493866,12.25921,45.496574
1,702,3,1727,120.0,{'948': 1},1,0,1357,1727,Istituti scolastici,12.25921,45.496574,12.264238,45.494022,12.25921,45.496574
104,1729,3,1728,120.0,{'760': 104},1,0,1358,1728,Incr. via Pasqualigo,12.261142,45.507183,12.260758,45.505634,12.261142,45.507183
144,1742,3,1729,76.66666666666667,"{'978': 40, '760': 104}",1,0,1359,1729,Civico 45,12.260758,45.505634,12.257381,45.503765,12.260758,45.505634
65,1713,3,1730,60.0,"{'977': 38, '788': 4, '786': 19, '1007': 4}",1,0,1360,1730,Quartiere S. Giuseppe,12.266476,45.480907,12.269218,45.4823,12.266476,45.480907
10,1731,3,1730,60.0,"{'877': 9, '876': 1}",1,0,1360,1730,Quartiere S. Giuseppe,12.266476,45.480907,12.262691,45.483772,12.266476,45.480907
57,1732,3,1731,15.789473684210526,"{'801': 1, '948': 1, '877': 9, '803': 1, '800': 44, '876': 1}",1,0,1361,1731,Incr.v.Pertini,12.262691,45.483772,12.259979,45.486084,12.262691,45.483772
46,799,3,1732,114.78260869565216,"{'803': 1, '801': 1, '800': 44}",1,0,1362,1732,Incr. via Gritti,12.259979,45.486084,12.256321,45.486992,12.259979,45.486084
1,957,3,1732,60.0,{'948': 1},1,0,1362,1732,Incr. via Gritti,12.259979,45.486084,12.256966,45.485096,12.259979,45.486084
10,1733,3,1732,60.0,"{'877': 9, '876': 1}",1,0,1362,1732,Incr. via Gritti,12.259979,45.486084,12.253617,45.491871,12.259979,45.486084
14,1734,3,1733,42.85714285714285,"{'877': 9, '876': 1, '1006': 4}",1,0,1363,1733,Incr. via Cattaneo,12.253617,45.491871,12.252581,45.493584,12.253617,45.491871
4,707,3,1734,60.0,{'1006': 4},1,0,1364,1734,Incr. via Pigafetta,12.252581,45.493584,12.253036,45.494949,12.252581,45.493584
10,1735,3,1734,0.0,"{'877': 9, '876': 1}",1,0,1364,1734,Incr. via Pigafetta,12.252581,45.493584,12.251306,45.495926,12.252581,45.493584
10,1749,3,1735,60.0,"{'877': 9, '876': 1}",1,0,1365,1735,Incr. via Garigliano,12.251306,45.495926,12.250107,45.498032,12.251306,45.495926
2,691,3,1736,60.0,"{'861': 1, '341': 1}",1,0,1366,1736,Civico 32,12.248163,45.498016,12.247145,45.500206,12.248163,45.498016
2,1738,3,1737,180.0,"{'729': 1, '835': 1}",1,0,1367,1737,Crea  (via Altinio),12.144177,45.482399,12.158244,45.477577,12.144177,45.482399
19,1787,3,1737,12.63157894736842,"{'706': 1, '940': 1, '938': 2, '939': 1, '307': 1, '839': 1, '936': 11, '838': 1}",1,0,1367,1737,Crea  (via Altinio),12.144177,45.482399,12.146381,45.48494,12.144177,45.482399
14,1739,3,1738,60.0,"{'932': 2, '934': 10, '935': 2}",1,0,1368,1738,Fornase,12.158244,45.477577,12.161765,45.481224,12.158244,45.477577
15,440,3,1739,68.0,"{'931': 1, '932': 2, '934': 10, '935': 2}",1,0,1369,1739,Cimitero,12.161765,45.481224,12.166053,45.484165,12.161765,45.481224
62,1742,3,1740,45.483870967741936,"{'905': 2, '701': 1, '808': 6, '903': 1, '879': 8, '241': 2, '240': 2, '904': 2, '954': 2, '880': 2, '786': 19, '807': 1, '707': 1, '788': 4, '810': 1, '787': 6, '910': 1, '809': 1}",1,0,1370,1740,Pasqualigo,12.262085,45.504295,12.257381,45.503765,12.262085,45.504295
